Date of Encashment,Name of the Political Party,Denomination
5/15/2019,BHARAT RASHTRA SAMITHI (BRS),1000000
5/15/2019,BHARAT RASHTRA SAMITHI (BRS),10000
5/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
5/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
5/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
5/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
5/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
5/16/2019,INDIAN NATIONAL CONGRESS (INC),1000000
5/16/2019,INDIAN NATIONAL CONGRESS (INC),10000000
5/16/2019,INDIAN NATIONAL CONGRESS (INC),1000000
5/16/2019,INDIAN NATIONAL CONGRESS (INC),1000000
5/16/2019,INDIAN NATIONAL CONGRESS (INC),10000000
5/16/2019,INDIAN NATIONAL CONGRESS (INC),10000000
5/16/2019,INDIAN NATIONAL CONGRESS (INC),10000000
5/16/2019,INDIAN NATIONAL CONGRESS (INC),10000000
5/16/2019,INDIAN NATIONAL CONGRESS (INC),10000000
5/16/2019,INDIAN NATIONAL CONGRESS (INC),1000000
5/16/2019,INDIAN NATIONAL CONGRESS (INC),1000000
5/16/2019,INDIAN NATIONAL CONGRESS (INC),10000000
5/16/2019,INDIAN NATIONAL CONGRESS (INC),10000000
5/16/2019,INDIAN NATIONAL CONGRESS (INC),10000000
5/16/2019,INDIAN NATIONAL CONGRESS (INC),1000000
5/16/2019,INDIAN NATIONAL CONGRESS (INC),1000000
5/16/2019,INDIAN NATIONAL CONGRESS (INC),1000000
5/16/2019,INDIAN NATIONAL CONGRESS (INC),1000000
5/16/2019,INDIAN NATIONAL CONGRESS (INC),1000000
5/17/2019,BHARAT RASHTRA SAMITHI (BRS),10000000
5/17/2019,BHARAT RASHTRA SAMITHI (BRS),10000000
5/17/2019,BHARAT RASHTRA SAMITHI (BRS),10000000
5/17/2019,BHARAT RASHTRA SAMITHI (BRS),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),100000
5/20/2019,BHARTIYA JANTA PARTY (BJP),100000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),100000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),100000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),100000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,BHARTIYA JANTA PARTY (BJP),10000000
5/20/2019,INDIAN NATIONAL CONGRESS (INC),1000000
5/20/2019,INDIAN NATIONAL CONGRESS (INC),1000000
5/20/2019,INDIAN NATIONAL CONGRESS (INC),1000000
5/20/2019,INDIAN NATIONAL CONGRESS (INC),1000000
5/20/2019,INDIAN NATIONAL CONGRESS (INC),1000000
5/21/2019,AAM AADMI PARTY (AAP),10000000
5/22/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
5/22/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
5/22/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
5/22/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
5/22/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
5/22/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
5/22/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
5/22/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
5/22/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
5/22/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
5/22/2019,BHARAT RASHTRA SAMITHI (BRS),10000000
5/22/2019,BHARTIYA JANTA PARTY (BJP),100000
5/22/2019,BHARTIYA JANTA PARTY (BJP),1000000
5/22/2019,BHARTIYA JANTA PARTY (BJP),100000
5/22/2019,BHARTIYA JANTA PARTY (BJP),100000
5/22/2019,BHARTIYA JANTA PARTY (BJP),100000
5/22/2019,BHARTIYA JANTA PARTY (BJP),100000
7/11/2019,SHIVSENA (POLITICAL PARTY),10000000
7/11/2019,SHIVSENA (POLITICAL PARTY),10000000
7/11/2019,SHIVSENA (POLITICAL PARTY),10000000
7/11/2019,SHIVSENA (POLITICAL PARTY),10000000
7/11/2019,SHIVSENA (POLITICAL PARTY),10000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
7/15/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
7/18/2019,BHARTIYA JANTA PARTY (BJP),10000000
7/18/2019,BHARTIYA JANTA PARTY (BJP),10000000
7/18/2019,BHARTIYA JANTA PARTY (BJP),10000000
7/18/2019,BHARTIYA JANTA PARTY (BJP),10000000
7/18/2019,BHARTIYA JANTA PARTY (BJP),10000000
7/18/2019,BHARTIYA JANTA PARTY (BJP),10000000
7/18/2019,BHARTIYA JANTA PARTY (BJP),10000000
7/18/2019,BHARTIYA JANTA PARTY (BJP),10000000
7/18/2019,BHARTIYA JANTA PARTY (BJP),10000000
7/18/2019,BHARTIYA JANTA PARTY (BJP),10000000
7/18/2019,BHARTIYA JANTA PARTY (BJP),10000000
7/20/2019,BIJU JANATA DAL (BJD),10000000
7/20/2019,BIJU JANATA DAL (BJD),10000000
7/20/2019,BIJU JANATA DAL (BJD),10000000
7/20/2019,BIJU JANATA DAL (BJD),10000000
7/20/2019,BIJU JANATA DAL (BJD),10000000
7/20/2019,BIJU JANATA DAL (BJD),10000000
7/20/2019,BIJU JANATA DAL (BJD),10000000
7/20/2019,BIJU JANATA DAL (BJD),10000000
7/20/2019,BIJU JANATA DAL (BJD),10000000
7/20/2019,BIJU JANATA DAL (BJD),10000000
7/22/2019,BHARTIYA JANTA PARTY (BJP),10000000
7/22/2019,BHARTIYA JANTA PARTY (BJP),10000000
7/22/2019,BHARTIYA JANTA PARTY (BJP),10000000
7/22/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/3/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/3/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/3/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/3/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/3/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/3/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/3/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/3/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/3/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/3/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/3/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/3/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/3/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/3/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/3/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/3/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/3/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/3/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/3/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/3/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
10/5/2019,NATIONALIST CONGRESS PARTY,10000000
10/5/2019,NATIONALIST CONGRESS PARTY,10000000
10/5/2019,SHIVSENA (POLITICAL PARTY),10000000
10/5/2019,SHIVSENA (POLITICAL PARTY),10000000
10/5/2019,SHIVSENA (POLITICAL PARTY),10000000
10/9/2019,SHIVSENA,10000000
10/9/2019,SHIVSENA (POLITICAL PARTY),1000000
10/9/2019,SHIVSENA (POLITICAL PARTY),1000000
10/9/2019,SHIVSENA (POLITICAL PARTY),1000000
10/9/2019,SHIVSENA (POLITICAL PARTY),1000000
10/9/2019,SHIVSENA (POLITICAL PARTY),1000000
10/9/2019,SHIVSENA (POLITICAL PARTY),1000000
10/9/2019,SHIVSENA (POLITICAL PARTY),1000000
10/9/2019,SHIVSENA (POLITICAL PARTY),10000000
10/9/2019,SHIVSENA (POLITICAL PARTY),1000000
10/9/2019,SHIVSENA (POLITICAL PARTY),1000000
10/9/2019,SHIVSENA (POLITICAL PARTY),10000000
10/9/2019,SHIVSENA (POLITICAL PARTY),1000000
10/9/2019,SHIVSENA (POLITICAL PARTY),1000000
10/9/2019,SHIVSENA (POLITICAL PARTY),1000000
10/9/2019,SHIVSENA (POLITICAL PARTY),1000000
10/9/2019,SHIVSENA (POLITICAL PARTY),1000000
10/9/2019,SHIVSENA (POLITICAL PARTY),1000000
10/10/2019,NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,1000000
10/10/2019,NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,1000000
10/10/2019,NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,1000000
10/10/2019,NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,1000000
10/10/2019,NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,1000000
10/10/2019,NATIONALIST CONGRESS PARTY,1000000
10/10/2019,NATIONALIST CONGRESS PARTY,1000000
10/10/2019,NATIONALIST CONGRESS PARTY,100000
10/10/2019,NATIONALIST CONGRESS PARTY,1000000
10/10/2019,NATIONALIST CONGRESS PARTY,100000
10/10/2019,NATIONALIST CONGRESS PARTY,1000000
10/10/2019,NATIONALIST CONGRESS PARTY,10000000
10/10/2019,NATIONALIST CONGRESS PARTY,10000000
10/10/2019,NATIONALIST CONGRESS PARTY,10000000
10/10/2019,NATIONALIST CONGRESS PARTY,1000000
10/10/2019,NATIONALIST CONGRESS PARTY,1000000
10/10/2019,NATIONALIST CONGRESS PARTY,10000000
10/10/2019,NATIONALIST CONGRESS PARTY,1000000
10/10/2019,NATIONALIST CONGRESS PARTY,100000
10/10/2019,NATIONALIST CONGRESS PARTY,1000000
10/10/2019,NATIONALIST CONGRESS PARTY,100000
10/10/2019,NATIONALIST CONGRESS PARTY,1000000
10/10/2019,NATIONALIST CONGRESS PARTY,1000000
10/10/2019,NATIONALIST CONGRESS PARTY,100000
10/10/2019,NATIONALIST CONGRESS PARTY,100000
10/10/2019,NATIONALIST CONGRESS PARTY,1000000
10/10/2019,NATIONALIST CONGRESS PARTY,10000000
10/10/2019,NATIONALIST CONGRESS PARTY,100000
10/10/2019,NATIONALIST CONGRESS PARTY,1000000
10/10/2019,NATIONALIST CONGRESS PARTY,1000000
10/10/2019,NATIONALIST CONGRESS PARTY,1000000
10/10/2019,NATIONALIST CONGRESS PARTY,1000000
10/10/2019,NATIONALIST CONGRESS PARTY,1000000
10/10/2019,NATIONALIST CONGRESS PARTY,1000000
10/10/2019,NATIONALIST CONGRESS PARTY,100000
10/10/2019,NATIONALIST CONGRESS PARTY,1000000
10/10/2019,NATIONALIST CONGRESS PARTY,100000
10/10/2019,NATIONALIST CONGRESS PARTY,1000000
10/10/2019,NATIONALIST CONGRESS PARTY,100000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),10000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),1000000
10/11/2019,BHARTIYA JANTA PARTY (BJP),1000000
